time,play,quarter,home_team,away_team,name,assister,stage,game_num,win_difference,games_played,win_percentage,home_score,away_score,score_difference
11:37,makes technical free throw,2nd,CAVALIERS,MAGIC,Courtney Lee,None,SF,G5,7,82,71.95,35,19,16
11:15,misses 4-foot jumper,2nd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,35,19,16
11:15,rebound,2nd,CAVALIERS,MAGIC,Cleveland defensive,None,SF,G5,7,82,,35,19,16
10:52,makes 8-foot running jumper,2nd,CAVALIERS,MAGIC,Hedo Turkoglu,None,SF,G5,7,82,71.95,35,21,14
10:37,personal foul,2nd,CAVALIERS,MAGIC,Mickael Pietrus,None,SF,G5,7,82,71.95,35,21,14
10:19,misses 31-foot three point jumper,2nd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,35,21,14
10:18,defensive rebound,2nd,CAVALIERS,MAGIC,Rashard Lewis,None,SF,G5,7,82,71.95,35,21,14
10:06,makes 8-foot running jumper,2nd,CAVALIERS,MAGIC,Rashard Lewis,Dwight Howard,SF,G5,7,82,71.95,35,23,12
9:45,blocks Daniel Gibson's layup,2nd,CAVALIERS,MAGIC,Rashard Lewis,None,SF,G5,7,82,71.95,35,23,12
9:42,defensive rebound,2nd,CAVALIERS,MAGIC,Courtney Lee,None,SF,G5,7,82,71.95,35,23,12
9:42,makes layup,2nd,CAVALIERS,MAGIC,Dwight Howard,Anthony Johnson,SF,G5,7,82,71.95,35,25,10
9:42,shooting foul,2nd,CAVALIERS,MAGIC,Ben Wallace,None,SF,G5,7,82,80.49,35,25,10
9:42,makes free throw 1 of 1,2nd,CAVALIERS,MAGIC,Dwight Howard,None,SF,G5,7,82,71.95,35,26,9
9:33,shooting foul,2nd,CAVALIERS,MAGIC,Dwight Howard,None,SF,G5,7,82,71.95,35,26,9
9:33,makes free throw 1 of 2,2nd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,36,26,10
9:33,makes free throw 2 of 2,2nd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,37,26,11
9:21,shooting foul,2nd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,37,26,11
9:21,misses free throw 1 of 2,2nd,CAVALIERS,MAGIC,Marcin Gortat,None,SF,G5,7,82,71.95,37,26,11
9:21,rebound,2nd,CAVALIERS,MAGIC,Orlando offensive,None,SF,G5,7,82,,37,26,11
9:21,makes free throw 2 of 2,2nd,CAVALIERS,MAGIC,Marcin Gortat,None,SF,G5,7,82,71.95,37,27,10
9:03,makes 9-foot two point shot,2nd,CAVALIERS,MAGIC,LeBron James,Zydrunas Ilgauskas,SF,G5,7,82,80.49,39,27,12
8:47,misses 25-foot three point jumper,2nd,CAVALIERS,MAGIC,Courtney Lee,None,SF,G5,7,82,71.95,39,27,12
8:45,defensive rebound,2nd,CAVALIERS,MAGIC,Anderson Varejao,None,SF,G5,7,82,80.49,39,27,12
8:40,misses 5-foot running jumper,2nd,CAVALIERS,MAGIC,Mo Williams,None,SF,G5,7,82,80.49,39,27,12
8:38,offensive rebound,2nd,CAVALIERS,MAGIC,Anderson Varejao,None,SF,G5,7,82,80.49,39,27,12
8:37,bad pass,2nd,CAVALIERS,MAGIC,Anderson Varejao,None,SF,G5,7,82,80.49,39,27,12
8:33,shooting foul,2nd,CAVALIERS,MAGIC,Zydrunas Ilgauskas,None,SF,G5,7,82,80.49,39,27,12
8:33,misses free throw 1 of 2,2nd,CAVALIERS,MAGIC,Courtney Lee,None,SF,G5,7,82,71.95,39,27,12
8:33,rebound,2nd,CAVALIERS,MAGIC,Orlando offensive,None,SF,G5,7,82,,39,27,12
8:33,makes free throw 2 of 2,2nd,CAVALIERS,MAGIC,Courtney Lee,None,SF,G5,7,82,71.95,39,28,11
8:22,misses 12-foot two point shot,2nd,CAVALIERS,MAGIC,Delonte West,None,SF,G5,7,82,80.49,39,28,11
8:18,defensive rebound,2nd,CAVALIERS,MAGIC,Hedo Turkoglu,None,SF,G5,7,82,71.95,39,28,11
8:08,makes 13-foot jumper,2nd,CAVALIERS,MAGIC,Anthony Johnson,None,SF,G5,7,82,71.95,39,30,9
7:54,lost ball,2nd,CAVALIERS,MAGIC,Anderson Varejao,None,SF,G5,7,82,80.49,39,30,9
7:50,shooting foul,2nd,CAVALIERS,MAGIC,Mo Williams,None,SF,G5,7,82,80.49,39,30,9
7:50,makes free throw 1 of 2,2nd,CAVALIERS,MAGIC,Rashard Lewis,None,SF,G5,7,82,71.95,39,31,8
7:50,misses free throw 2 of 2,2nd,CAVALIERS,MAGIC,Rashard Lewis,None,SF,G5,7,82,71.95,39,31,8
7:50,defensive rebound,2nd,CAVALIERS,MAGIC,Zydrunas Ilgauskas,None,SF,G5,7,82,80.49,39,31,8
7:33,personal foul,2nd,CAVALIERS,MAGIC,Rashard Lewis,None,SF,G5,7,82,71.95,39,31,8
7:26,misses 18-foot jumper,2nd,CAVALIERS,MAGIC,Delonte West,None,SF,G5,7,82,80.49,39,31,8
7:24,defensive rebound,2nd,CAVALIERS,MAGIC,Marcin Gortat,None,SF,G5,7,82,71.95,39,31,8
7:13,misses 9-foot running jumper,2nd,CAVALIERS,MAGIC,Anthony Johnson,None,SF,G5,7,82,71.95,39,31,8
7:11,offensive rebound,2nd,CAVALIERS,MAGIC,Tony Battie,None,SF,G5,7,82,71.95,39,31,8
7:05,blocks Courtney Lee's layup,2nd,CAVALIERS,MAGIC,Zydrunas Ilgauskas,None,SF,G5,7,82,80.49,39,31,8
7:03,defensive rebound,2nd,CAVALIERS,MAGIC,Zydrunas Ilgauskas,None,SF,G5,7,82,80.49,39,31,8
7:03,makes 12-foot two point shot,2nd,CAVALIERS,MAGIC,Delonte West,None,SF,G5,7,82,80.49,41,31,10
7:03,shooting foul,2nd,CAVALIERS,MAGIC,Anthony Johnson,None,SF,G5,7,82,71.95,41,31,10
7:03,makes free throw 1 of 1,2nd,CAVALIERS,MAGIC,Delonte West,None,SF,G5,7,82,80.49,42,31,11
6:50,makes 16-foot jumper,2nd,CAVALIERS,MAGIC,Hedo Turkoglu,None,SF,G5,7,82,71.95,42,33,9
6:33,blocks Delonte West's 12-foot running jumper,2nd,CAVALIERS,MAGIC,Marcin Gortat,None,SF,G5,7,82,71.95,42,33,9
6:31,defensive rebound,2nd,CAVALIERS,MAGIC,Tony Battie,None,SF,G5,7,82,71.95,42,33,9
6:22,misses jumper,2nd,CAVALIERS,MAGIC,Tony Battie,None,SF,G5,7,82,71.95,42,33,9
6:20,offensive rebound,2nd,CAVALIERS,MAGIC,Marcin Gortat,None,SF,G5,7,82,71.95,42,33,9
6:05,blocks Hedo Turkoglu's 9-foot jumper,2nd,CAVALIERS,MAGIC,Delonte West,None,SF,G5,7,82,80.49,42,33,9
6:03,defensive rebound,2nd,CAVALIERS,MAGIC,Zydrunas Ilgauskas,None,SF,G5,7,82,80.49,42,33,9
6:03,makes technical free throw,2nd,CAVALIERS,MAGIC,Mo Williams,None,SF,G5,7,82,80.49,43,33,10
5:48,lost ball,2nd,CAVALIERS,MAGIC,Daniel Gibson,None,SF,G5,7,82,80.49,43,33,10
5:37,misses jumper,2nd,CAVALIERS,MAGIC,Tony Battie,None,SF,G5,7,82,71.95,43,33,10
5:37,rebound,2nd,CAVALIERS,MAGIC,Orlando offensive,None,SF,G5,7,82,,43,33,10
5:37,loose ball foul,2nd,CAVALIERS,MAGIC,Anderson Varejao,None,SF,G5,7,82,80.49,43,33,10
5:37,makes free throw 1 of 2,2nd,CAVALIERS,MAGIC,Dwight Howard,None,SF,G5,7,82,71.95,43,34,9
5:37,misses free throw 2 of 2,2nd,CAVALIERS,MAGIC,Dwight Howard,None,SF,G5,7,82,71.95,43,34,9
5:33,offensive rebound,2nd,CAVALIERS,MAGIC,Tony Battie,None,SF,G5,7,82,71.95,43,34,9
5:31,makes 4-foot two point shot,2nd,CAVALIERS,MAGIC,Tony Battie,None,SF,G5,7,82,71.95,43,36,7
5:18,makes 6-foot hook shot,2nd,CAVALIERS,MAGIC,Zydrunas Ilgauskas,None,SF,G5,7,82,80.49,45,36,9
5:18,illegal defense,2nd,CAVALIERS,MAGIC,Dwight Howard,None,SF,G5,7,82,71.95,45,36,9
5:05,makes 25-foot three point jumper,2nd,CAVALIERS,MAGIC,Hedo Turkoglu,None,SF,G5,7,82,71.95,45,39,6
4:41,makes 26-foot three point jumper,2nd,CAVALIERS,MAGIC,Mo Williams,LeBron James,SF,G5,7,82,80.49,48,39,9
4:24,bad pass,2nd,CAVALIERS,MAGIC,Hedo Turkoglu,None,SF,G5,7,82,71.95,48,39,9
4:13,makes layup,2nd,CAVALIERS,MAGIC,Joe Smith,LeBron James,SF,G5,7,82,80.49,50,39,11
3:48,misses 25-foot three point jumper,2nd,CAVALIERS,MAGIC,Rafer Alston,None,SF,G5,7,82,71.95,50,39,11
3:47,defensive rebound,2nd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,50,39,11
3:39,misses layup,2nd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,50,39,11
3:38,defensive rebound,2nd,CAVALIERS,MAGIC,Hedo Turkoglu,None,SF,G5,7,82,71.95,50,39,11
3:26,personal foul,2nd,CAVALIERS,MAGIC,Zydrunas Ilgauskas,None,SF,G5,7,82,80.49,50,39,11
3:26,makes free throw 1 of 2,2nd,CAVALIERS,MAGIC,Dwight Howard,None,SF,G5,7,82,71.95,50,40,10
3:26,misses free throw 2 of 2,2nd,CAVALIERS,MAGIC,Dwight Howard,None,SF,G5,7,82,71.95,50,40,10
3:25,defensive rebound,2nd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,50,40,10
3:02,misses 19-foot jumper,2nd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,50,40,10
3:01,defensive rebound,2nd,CAVALIERS,MAGIC,Rashard Lewis,None,SF,G5,7,82,71.95,50,40,10
2:49,makes 13-foot hook shot,2nd,CAVALIERS,MAGIC,Dwight Howard,None,SF,G5,7,82,71.95,50,42,8
2:33,makes driving dunk,2nd,CAVALIERS,MAGIC,Zydrunas Ilgauskas,LeBron James,SF,G5,7,82,80.49,52,42,10
2:25,misses dunk,2nd,CAVALIERS,MAGIC,Dwight Howard,None,SF,G5,7,82,71.95,52,42,10
2:20,offensive rebound,2nd,CAVALIERS,MAGIC,Rafer Alston,None,SF,G5,7,82,71.95,52,42,10
2:18,misses 27-foot three point jumper,2nd,CAVALIERS,MAGIC,Hedo Turkoglu,None,SF,G5,7,82,71.95,52,42,10
2:17,offensive rebound,2nd,CAVALIERS,MAGIC,Dwight Howard,None,SF,G5,7,82,71.95,52,42,10
2:17,makes layup,2nd,CAVALIERS,MAGIC,Dwight Howard,None,SF,G5,7,82,71.95,52,44,8
2:17,shooting foul,2nd,CAVALIERS,MAGIC,Zydrunas Ilgauskas,None,SF,G5,7,82,80.49,52,44,8
2:17,misses free throw 1 of 1,2nd,CAVALIERS,MAGIC,Dwight Howard,None,SF,G5,7,82,71.95,52,44,8
2:16,rebound,2nd,CAVALIERS,MAGIC,Orlando defensive,None,SF,G5,7,82,,52,44,8
2:08,shooting foul,2nd,CAVALIERS,MAGIC,Rafer Alston,None,SF,G5,7,82,71.95,52,44,8
2:08,makes free throw 1 of 2,2nd,CAVALIERS,MAGIC,Mo Williams,None,SF,G5,7,82,80.49,53,44,9
2:08,makes free throw 2 of 2,2nd,CAVALIERS,MAGIC,Mo Williams,None,SF,G5,7,82,80.49,54,44,10
1:47,makes 16-foot two point shot,2nd,CAVALIERS,MAGIC,Courtney Lee,None,SF,G5,7,82,71.95,54,46,8
1:30,bad pass,2nd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,54,46,8
1:15,makes driving layup,2nd,CAVALIERS,MAGIC,Hedo Turkoglu,None,SF,G5,7,82,71.95,54,48,6
1:01,lost ball,2nd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,54,48,6
56.0,misses layup,2nd,CAVALIERS,MAGIC,Rafer Alston,None,SF,G5,7,82,71.95,54,48,6
56.0,offensive rebound,2nd,CAVALIERS,MAGIC,Dwight Howard,None,SF,G5,7,82,71.95,54,50,4
56.0,makes two point shot,2nd,CAVALIERS,MAGIC,Dwight Howard,None,SF,G5,7,82,71.95,54,50,4
45.0,shooting foul,2nd,CAVALIERS,MAGIC,Hedo Turkoglu,None,SF,G5,7,82,71.95,54,50,4
45.0,makes free throw 1 of 2,2nd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,55,50,5
45.0,makes free throw 2 of 2,2nd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,56,50,6
32.1,makes driving layup,2nd,CAVALIERS,MAGIC,Rashard Lewis,Rafer Alston,SF,G5,7,82,71.95,56,52,4
12.9,misses 9-foot two point shot,2nd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,56,52,4
11.4,defensive rebound,2nd,CAVALIERS,MAGIC,Hedo Turkoglu,None,SF,G5,7,82,71.95,56,52,4
0.8,makes 25-foot three point jumper,2nd,CAVALIERS,MAGIC,Rashard Lewis,Rafer Alston,SF,G5,7,82,71.95,56,55,1
11:47,misses 25-foot three point jumper,3rd,CAVALIERS,MAGIC,Rashard Lewis,None,SF,G5,7,82,71.95,56,55,1
11:45,defensive rebound,3rd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,56,55,1
11:25,misses 19-foot jumper,3rd,CAVALIERS,MAGIC,Mo Williams,None,SF,G5,7,82,80.49,56,55,1
11:23,rebound,3rd,CAVALIERS,MAGIC,Cleveland defensive,None,SF,G5,7,82,,56,55,1
11:03,makes 1-foot two point shot,3rd,CAVALIERS,MAGIC,Dwight Howard,None,SF,G5,7,82,71.95,56,57,1
10:52,bad pass,3rd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,56,57,1
10:45,makes 26-foot three point jumper,3rd,CAVALIERS,MAGIC,Hedo Turkoglu,None,SF,G5,7,82,71.95,56,60,4
10:26,lost ball,3rd,CAVALIERS,MAGIC,Delonte West,None,SF,G5,7,82,80.49,56,60,4
10:19,makes 17-foot jumper,3rd,CAVALIERS,MAGIC,Courtney Lee,Rafer Alston,SF,G5,7,82,71.95,56,62,6
10:02,bad pass,3rd,CAVALIERS,MAGIC,Delonte West,None,SF,G5,7,82,80.49,56,62,6
9:56,bad pass,3rd,CAVALIERS,MAGIC,Rafer Alston,None,SF,G5,7,82,71.95,56,62,6
9:48,misses 2-foot two point shot,3rd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,56,62,6
9:45,defensive rebound,3rd,CAVALIERS,MAGIC,Dwight Howard,None,SF,G5,7,82,71.95,56,62,6
9:40,makes 7-foot two point shot,3rd,CAVALIERS,MAGIC,Hedo Turkoglu,None,SF,G5,7,82,71.95,56,64,8
9:15,makes 16-foot two point shot,3rd,CAVALIERS,MAGIC,Delonte West,None,SF,G5,7,82,80.49,58,64,6
8:52,misses 22-foot jumper,3rd,CAVALIERS,MAGIC,Hedo Turkoglu,None,SF,G5,7,82,71.95,58,64,6
8:49,defensive rebound,3rd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,58,64,6
8:26,makes 24-foot three point jumper,3rd,CAVALIERS,MAGIC,Mo Williams,Anderson Varejao,SF,G5,7,82,80.49,61,64,3
8:02,misses 10-foot running jumper,3rd,CAVALIERS,MAGIC,Hedo Turkoglu,None,SF,G5,7,82,71.95,61,64,3
8:00,offensive rebound,3rd,CAVALIERS,MAGIC,Hedo Turkoglu,None,SF,G5,7,82,71.95,61,64,3
7:50,bad pass,3rd,CAVALIERS,MAGIC,Rafer Alston,None,SF,G5,7,82,71.95,61,64,3
7:50,clear path foul,3rd,CAVALIERS,MAGIC,Rafer Alston,None,SF,G5,7,82,71.95,61,64,3
7:50,makes free throw,3rd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,62,64,2
7:50,makes free throw,3rd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,63,64,1
7:28,misses 24-foot three point jumper,3rd,CAVALIERS,MAGIC,Delonte West,None,SF,G5,7,82,80.49,63,64,1
7:26,defensive rebound,3rd,CAVALIERS,MAGIC,Hedo Turkoglu,None,SF,G5,7,82,71.95,63,64,1
7:22,makes 23-foot three point jumper,3rd,CAVALIERS,MAGIC,Courtney Lee,Rashard Lewis,SF,G5,7,82,71.95,63,67,4
7:09,bad pass,3rd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,63,67,4
7:05,bad pass,3rd,CAVALIERS,MAGIC,Courtney Lee,None,SF,G5,7,82,71.95,63,67,4
6:50,makes two point shot,3rd,CAVALIERS,MAGIC,Zydrunas Ilgauskas,None,SF,G5,7,82,80.49,65,67,2
6:50,shooting foul,3rd,CAVALIERS,MAGIC,Rafer Alston,None,SF,G5,7,82,71.95,65,67,2
6:50,makes free throw 1 of 1,3rd,CAVALIERS,MAGIC,Zydrunas Ilgauskas,None,SF,G5,7,82,80.49,66,67,1
6:35,misses 24-foot three point jumper,3rd,CAVALIERS,MAGIC,Rafer Alston,None,SF,G5,7,82,71.95,66,67,1
6:35,defensive rebound,3rd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,66,67,1
6:28,makes 23-foot jumper,3rd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,68,67,1
6:13,misses 25-foot three point jumper,3rd,CAVALIERS,MAGIC,Hedo Turkoglu,None,SF,G5,7,82,71.95,68,67,1
6:13,defensive rebound,3rd,CAVALIERS,MAGIC,Anderson Varejao,None,SF,G5,7,82,80.49,68,67,1
6:07,personal foul,3rd,CAVALIERS,MAGIC,Rashard Lewis,None,SF,G5,7,82,71.95,68,67,1
5:58,makes 20-foot jumper,3rd,CAVALIERS,MAGIC,Zydrunas Ilgauskas,Mo Williams,SF,G5,7,82,80.49,70,67,3
5:37,traveling,3rd,CAVALIERS,MAGIC,Dwight Howard,None,SF,G5,7,82,71.95,70,67,3
5:28,misses 21-foot jumper,3rd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,70,67,3
5:26,defensive rebound,3rd,CAVALIERS,MAGIC,Dwight Howard,None,SF,G5,7,82,71.95,70,67,3
5:18,misses layup,3rd,CAVALIERS,MAGIC,Rashard Lewis,None,SF,G5,7,82,71.95,70,67,3
5:16,defensive rebound,3rd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,70,67,3
5:16,shooting foul,3rd,CAVALIERS,MAGIC,Hedo Turkoglu,None,SF,G5,7,82,71.95,70,67,3
5:16,misses free throw 1 of 2,3rd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,70,67,3
5:16,rebound,3rd,CAVALIERS,MAGIC,Cleveland offensive,None,SF,G5,7,82,,70,67,3
5:16,misses free throw 2 of 2,3rd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,70,67,3
5:13,defensive rebound,3rd,CAVALIERS,MAGIC,Dwight Howard,None,SF,G5,7,82,71.95,70,67,3
4:58,makes 16-foot jumper,3rd,CAVALIERS,MAGIC,Hedo Turkoglu,None,SF,G5,7,82,71.95,70,69,1
4:35,misses 22-foot jumper,3rd,CAVALIERS,MAGIC,Delonte West,None,SF,G5,7,82,80.49,70,69,1
4:35,defensive rebound,3rd,CAVALIERS,MAGIC,Dwight Howard,None,SF,G5,7,82,71.95,70,69,1
4:24,personal foul,3rd,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,70,69,1
4:11,shooting foul,3rd,CAVALIERS,MAGIC,Mo Williams,None,SF,G5,7,82,80.49,70,69,1
4:11,makes free throw 1 of 2,3rd,CAVALIERS,MAGIC,Dwight Howard,None,SF,G5,7,82,71.95,70,70,0
4:11,makes free throw 2 of 2,3rd,CAVALIERS,MAGIC,Dwight Howard,None,SF,G5,7,82,71.95,70,71,1
3:48,misses 18-foot jumper,3rd,CAVALIERS,MAGIC,Zydrunas Ilgauskas,None,SF,G5,7,82,80.49,70,71,1
3:47,defensive rebound,3rd,CAVALIERS,MAGIC,Mickael Pietrus,None,SF,G5,7,82,71.95,70,71,1
3:32,bad pass,3rd,CAVALIERS,MAGIC,Rashard Lewis,None,SF,G5,7,82,71.95,70,71,1
3:16,misses 21-foot jumper,3rd,CAVALIERS,MAGIC,Mo Williams,None,SF,G5,7,82,80.49,70,71,1
3:15,offensive rebound,3rd,CAVALIERS,MAGIC,Anderson Varejao,None,SF,G5,7,82,80.49,70,71,1
3:01,shooting foul,3rd,CAVALIERS,MAGIC,Dwight Howard,None,SF,G5,7,82,71.95,70,71,1
3:01,makes free throw 1 of 2,3rd,CAVALIERS,MAGIC,Zydrunas Ilgauskas,None,SF,G5,7,82,80.49,71,71,0
3:01,misses free throw 2 of 2,3rd,CAVALIERS,MAGIC,Zydrunas Ilgauskas,None,SF,G5,7,82,80.49,71,71,0
2:59,defensive rebound,3rd,CAVALIERS,MAGIC,Mickael Pietrus,None,SF,G5,7,82,71.95,71,71,0
2:43,misses 23-foot three point jumper,3rd,CAVALIERS,MAGIC,Rashard Lewis,None,SF,G5,7,82,71.95,71,71,0
2:41,defensive rebound,3rd,CAVALIERS,MAGIC,Delonte West,None,SF,G5,7,82,80.49,71,71,0
2:26,misses 22-foot jumper,3rd,CAVALIERS,MAGIC,Zydrunas Ilgauskas,None,SF,G5,7,82,80.49,71,71,0
2:25,defensive rebound,3rd,CAVALIERS,MAGIC,Dwight Howard,None,SF,G5,7,82,71.95,71,71,0
2:09,makes slam dunk,3rd,CAVALIERS,MAGIC,Dwight Howard,None,SF,G5,7,82,71.95,71,73,2
1:58,makes layup,3rd,CAVALIERS,MAGIC,Anderson Varejao,LeBron James,SF,G5,7,82,80.49,73,73,0
1:58,shooting foul,3rd,CAVALIERS,MAGIC,Dwight Howard,None,SF,G5,7,82,71.95,73,73,0
1:58,misses free throw 1 of 1,3rd,CAVALIERS,MAGIC,Anderson Varejao,None,SF,G5,7,82,80.49,73,73,0
1:57,defensive rebound,3rd,CAVALIERS,MAGIC,Marcin Gortat,None,SF,G5,7,82,71.95,73,73,0
1:45,shooting foul,3rd,CAVALIERS,MAGIC,Anderson Varejao,None,SF,G5,7,82,80.49,73,73,0
1:45,makes free throw 1 of 2,3rd,CAVALIERS,MAGIC,Hedo Turkoglu,None,SF,G5,7,82,71.95,73,74,1
1:45,makes free throw 2 of 2,3rd,CAVALIERS,MAGIC,Hedo Turkoglu,None,SF,G5,7,82,71.95,73,75,2
1:29,misses 23-foot jumper,3rd,CAVALIERS,MAGIC,Wally Szczerbiak,None,SF,G5,7,82,80.49,73,75,2
1:28,defensive rebound,3rd,CAVALIERS,MAGIC,Hedo Turkoglu,None,SF,G5,7,82,71.95,73,75,2
1:24,personal foul,3rd,CAVALIERS,MAGIC,Wally Szczerbiak,None,SF,G5,7,82,80.49,73,75,2
1:24,makes free throw 1 of 2,3rd,CAVALIERS,MAGIC,Rashard Lewis,None,SF,G5,7,82,71.95,73,76,3
1:24,makes free throw 2 of 2,3rd,CAVALIERS,MAGIC,Rashard Lewis,None,SF,G5,7,82,71.95,73,77,4
1:15,makes 14-foot jumper,3rd,CAVALIERS,MAGIC,Delonte West,None,SF,G5,7,82,80.49,75,77,2
56.9,makes 17-foot jumper,3rd,CAVALIERS,MAGIC,Hedo Turkoglu,None,SF,G5,7,82,71.95,75,79,4
39.9,makes 24-foot three point jumper,3rd,CAVALIERS,MAGIC,Daniel Gibson,LeBron James,SF,G5,7,82,80.49,78,79,1
19.9,misses 4-foot jumper,3rd,CAVALIERS,MAGIC,Marcin Gortat,None,SF,G5,7,82,71.95,78,79,1
18.8,defensive rebound,3rd,CAVALIERS,MAGIC,Ben Wallace,None,SF,G5,7,82,80.49,78,79,1
1.0,misses 24-foot three point jumper,3rd,CAVALIERS,MAGIC,Wally Szczerbiak,None,SF,G5,7,82,80.49,78,79,1
0.3,defensive rebound,3rd,CAVALIERS,MAGIC,Marcin Gortat,None,SF,G5,7,82,71.95,78,79,1
11:44,makes 23-foot three point jumper,4th,CAVALIERS,MAGIC,Mo Williams,LeBron James,SF,G5,7,82,80.49,81,79,2
11:15,blocks Anthony Johnson's 15-foot jumper,4th,CAVALIERS,MAGIC,Daniel Gibson,None,SF,G5,7,82,80.49,81,79,2
11:15,rebound,4th,CAVALIERS,MAGIC,Orlando offensive,None,SF,G5,7,82,,81,79,2
11:15,violation,4th,CAVALIERS,MAGIC,shot clock,None,SF,G5,7,82,,81,79,2
10:55,misses 18-foot jumper,4th,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,81,79,2
10:53,defensive rebound,4th,CAVALIERS,MAGIC,Anthony Johnson,None,SF,G5,7,82,71.95,81,79,2
10:45,shooting foul,4th,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,81,79,2
10:45,misses free throw 1 of 2,4th,CAVALIERS,MAGIC,Mickael Pietrus,None,SF,G5,7,82,71.95,81,79,2
10:45,rebound,4th,CAVALIERS,MAGIC,Orlando offensive,None,SF,G5,7,82,,81,79,2
10:45,makes free throw 2 of 2,4th,CAVALIERS,MAGIC,Mickael Pietrus,None,SF,G5,7,82,71.95,81,80,1
10:32,blocks LeBron James's layup,4th,CAVALIERS,MAGIC,Marcin Gortat,None,SF,G5,7,82,71.95,81,80,1
10:32,offensive rebound,4th,CAVALIERS,MAGIC,Ben Wallace,None,SF,G5,7,82,80.49,81,80,1
10:32,personal foul,4th,CAVALIERS,MAGIC,Hedo Turkoglu,None,SF,G5,7,82,71.95,81,80,1
10:22,makes 24-foot three point jumper,4th,CAVALIERS,MAGIC,Daniel Gibson,LeBron James,SF,G5,7,82,80.49,84,80,4
9:56,lost ball,4th,CAVALIERS,MAGIC,Courtney Lee,None,SF,G5,7,82,71.95,84,80,4
9:49,misses layup,4th,CAVALIERS,MAGIC,Delonte West,None,SF,G5,7,82,80.49,84,80,4
9:49,offensive rebound,4th,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,84,80,4
9:49,shooting foul,4th,CAVALIERS,MAGIC,Marcin Gortat,None,SF,G5,7,82,71.95,84,80,4
9:49,makes free throw 1 of 2,4th,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,85,80,5
9:49,makes free throw 2 of 2,4th,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,86,80,6
9:26,makes 10-foot two point shot,4th,CAVALIERS,MAGIC,Dwight Howard,None,SF,G5,7,82,71.95,86,82,4
9:00,misses 25-foot three point jumper,4th,CAVALIERS,MAGIC,Daniel Gibson,None,SF,G5,7,82,80.49,86,82,4
8:59,offensive rebound,4th,CAVALIERS,MAGIC,Ben Wallace,None,SF,G5,7,82,80.49,86,82,4
8:56,misses 24-foot three point jumper,4th,CAVALIERS,MAGIC,Delonte West,None,SF,G5,7,82,80.49,86,82,4
8:53,defensive rebound,4th,CAVALIERS,MAGIC,Anthony Johnson,None,SF,G5,7,82,71.95,86,82,4
8:48,makes 25-foot three point jumper,4th,CAVALIERS,MAGIC,Mickael Pietrus,Anthony Johnson,SF,G5,7,82,71.95,86,85,1
8:22,makes driving layup,4th,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,88,85,3
8:00,misses 24-foot three point jumper,4th,CAVALIERS,MAGIC,Anthony Johnson,None,SF,G5,7,82,71.95,88,85,3
7:58,defensive rebound,4th,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,88,85,3
7:45,misses driving layup,4th,CAVALIERS,MAGIC,LeBron James,None,SF,G5,7,82,80.49,89,90,1
